# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000166225.9	FRS2	protein_coding	1445	716	729	11.9352	3.2170	3.9309
ENSG00000166226.13	CCT2	protein_coding	13707	6746	6961	193.9375	52.2746	63.8743
ENSG00000166228.9	PCBD1	protein_coding	5298	2666	2632	227.2990	61.2669	74.8620
ENSG00000166233.15	ARIH1	protein_coding	7063	3778	3745	18.4770	4.9803	6.0855
ENSG00000166246.14	C16orf71	protein_coding	87	56	56	1.1630	0.3135	0.3831
ENSG00000166250.12	CLMP	protein_coding	5002	2730	2811	59.1985	15.9565	19.4973
ENSG00000166257.9	SCN3B	protein_coding	1337	683	654	7.9995	2.1562	2.6347
ENSG00000166260.13	COX11	protein_coding	4266	3131	3136	35.9450	9.6887	11.8387
ENSG00000166261.11	ZNF202	protein_coding	986	493	493	11.6371	3.1367	3.8327
ENSG00000166262.16	FAM227B	protein_coding	305	513	456	3.0332	0.8176	0.9990
ENSG00000166263.13	STXBP4	protein_coding	657	323	334	2.1778	0.5870	0.7173
ENSG00000166265.13	CYYR1	protein_coding	474	217	257	8.6728	2.3377	2.8564
ENSG00000166266.14	CUL5	protein_coding	3085	1867	1775	28.1371	7.5842	9.2671
ENSG00000166268.11	MYRFL	protein_coding	3	3	4	0.0499	0.0134	0.0164
ENSG00000166272.18	WBP1L	protein_coding	4813	2351	2467	36.7746	9.9123	12.1119
ENSG00000166275.16	BORCS7	protein_coding	289	140	149	6.4732	1.7448	2.1320
ENSG00000166278.15	C2	protein_coding	1999	1061	1046	21.6855	5.8452	7.1422
ENSG00000166289.6	PLEKHF1	protein_coding	236	115	121	6.1464	1.6567	2.0244
ENSG00000166292.12	TMEM100	protein_coding	21	7	14	0.4325	0.1166	0.1424
ENSG00000166295.9	ANAPC16	protein_coding	5692	3182	3273	78.7842	21.2357	25.9480
ENSG00000166311.10	SMPD1	protein_coding	1749	865	884	38.1892	10.2936	12.5778
ENSG00000166313.19	APBB1	protein_coding	347	166	181	3.9603	1.0675	1.3043
ENSG00000166317.12	SYNPO2L	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166321.14	NUDT13	protein_coding	138	98	84	3.2762	0.8831	1.0790
ENSG00000166323.13	C11orf65	protein_coding	160	135	119	2.5407	0.6848	0.8368
ENSG00000166326.7	TRIM44	protein_coding	14895	7430	7465	68.0138	18.3327	22.4007
ENSG00000166329.3	CCDC182	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166333.14	ILK	protein_coding	14	4536	4485	0.2405	0.0648	0.0792
ENSG00000166337.10	TAF10	protein_coding	253	2140	2194	2.6017	0.7013	0.8569
ENSG00000166340.17	TPP1	protein_coding	59549	32043	32067	548.1347	147.7460	180.5308
ENSG00000166341.8	DCHS1	protein_coding	1091	713	717	6.0950	1.6429	2.0074
ENSG00000166342.19	NETO1	protein_coding	1	1	0	0.0067	0.0018	0.0022
ENSG00000166343.10	MSS51	protein_coding	32	13	19	0.7904	0.2131	0.2603
ENSG00000166347.19	CYB5A	protein_coding	27453	14045	13408	177.2242	47.7696	58.3697
ENSG00000166348.18	USP54	protein_coding	744	515	521	4.6881	1.2637	1.5441
ENSG00000166349.10	RAG1	protein_coding	188	100	114	1.4353	0.3869	0.4727
ENSG00000166351.10	POTED	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166352.17	IFTAP	protein_coding	1367	726	784	7.8773	2.1233	2.5944
ENSG00000166359.11	WDR88	protein_coding	18	4	14	0.5839	0.1574	0.1923
ENSG00000166363.5	OR10A5	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000166368.2	OR2D2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166377.20	ATP9B	protein_coding	1507	751	756	6.0394	1.6279	1.9891
ENSG00000166387.13	PPFIBP2	protein_coding	1554	811	760	9.4904	2.5581	3.1257
ENSG00000166391.15	MOGAT2	protein_coding	9	4	5	0.1307	0.0352	0.0431
ENSG00000166394.15	CYB5R2	protein_coding	746	363	383	5.1946	1.4002	1.7109
ENSG00000166396.13	SERPINB7	protein_coding	7	3	4	0.1589	0.0428	0.0523
ENSG00000166398.14	GARRE1	protein_coding	1611	773	841	12.9873	3.5006	4.2774
ENSG00000166401.15	SERPINB8	protein_coding	762	393	376	7.9121	2.1326	2.6059
ENSG00000166402.9	TUB	protein_coding	735	408	357	6.2806	1.6929	2.0685
ENSG00000166405.15	RIC3	protein_coding	1	17	14	0.0078	0.0021	0.0026
ENSG00000166407.14	LMO1	protein_coding	160	75	85	5.6164	1.5139	1.8498
ENSG00000166408.4	OR5P1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166411.14	IDH3A	protein_coding	1107	1466	1506	9.7103	2.6173	3.1981
ENSG00000166415.15	WDR72	protein_coding	779	389	390	5.4383	1.4659	1.7911
ENSG00000166426.8	CRABP1	protein_coding	4	4	5	0.2496	0.0673	0.0822
ENSG00000166428.14	PLD4	protein_coding	38	612	556	0.7531	0.2030	0.2480
ENSG00000166432.15	ZMAT1	protein_coding	586	290	296	4.6379	1.2501	1.5275
ENSG00000166435.15	XRRA1	protein_coding	1121	1336	1360	7.3840	1.9903	2.4320
ENSG00000166436.16	TRIM66	protein_coding	295	146	151	1.5023	0.4049	0.4948
ENSG00000166439.6	RNF169	protein_coding	1505	1515	1433	11.4860	3.0960	3.7830
ENSG00000166441.13	RPL27A	protein_coding	135286	67698	67640	1187.9087	320.1928	391.2435
ENSG00000166444.19	DENND2B	protein_coding	1041	765	806	4.3685	1.1775	1.4388
ENSG00000166446.15	CDYL2	protein_coding	883	428	455	5.9883	1.6141	1.9723
ENSG00000166448.15	TMEM130	protein_coding	469	223	246	6.0481	1.6302	1.9920
ENSG00000166450.13	PRTG	protein_coding	214	105	124	0.8754	0.2360	0.2883
ENSG00000166451.13	CENPN	protein_coding	509	699	709	8.5379	2.3013	2.8120
ENSG00000166452.12	AKIP1	protein_coding	1287	660	631	33.4896	9.0269	11.0300
ENSG00000166454.10	ATMIN	protein_coding	4932	2519	2413	47.1604	12.7118	15.5325
ENSG00000166455.14	C16orf46	protein_coding	1	2	0	0.0252	0.0068	0.0083
ENSG00000166471.11	TMEM41B	protein_coding	2576	1290	1286	36.0383	9.7139	11.8694
ENSG00000166473.17	PKD1L2	polymorphic_pseudogene	117	59	61	0.3757	0.1013	0.1237
ENSG00000166477.13	LEO1	protein_coding	875	482	449	19.7541	5.3246	6.5061
ENSG00000166478.10	ZNF143	protein_coding	1942	949	1010	27.5290	7.4203	9.0668
ENSG00000166479.10	TMX3	protein_coding	3597	1806	1791	28.9081	7.7920	9.5210
ENSG00000166482.12	MFAP4	protein_coding	539	316	278	15.3467	4.1366	5.0545
ENSG00000166483.11	WEE1	protein_coding	1872	936	936	12.1109	3.2644	3.9888
ENSG00000166484.20	MAPK7	protein_coding	759	413	428	8.7424	2.3565	2.8794
ENSG00000166492.9	FAM86GP	unprocessed_pseudogene	13	8	5	0.8013	0.2160	0.2639
ENSG00000166501.14	PRKCB	protein_coding	407	208	199	2.2046	0.5942	0.7261
ENSG00000166503.9	HDGFL3	protein_coding	2488	1430	1451	9.2730	2.4995	3.0541
ENSG00000166507.19	NDST2	protein_coding	5	2	3	0.0643	0.0173	0.0212
ENSG00000166508.18	MCM7	protein_coding	10364	5310	5222	141.4225	38.1195	46.5782
ENSG00000166509.12	CLEC3A	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166510.14	CCDC68	protein_coding	456	229	227	5.3168	1.4331	1.7511
ENSG00000166523.8	CLEC4E	protein_coding	388	202	186	9.8230	2.6477	3.2353
ENSG00000166526.18	ZNF3	protein_coding	3433	1910	1966	37.8803	10.2104	12.4761
ENSG00000166527.8	CLEC4D	protein_coding	5	2	3	0.1460	0.0393	0.0481
ENSG00000166529.15	ZSCAN21	protein_coding	298	393	347	8.3264	2.2443	2.7423
ENSG00000166530.8	HSBP1P2	processed_pseudogene	7	6	1	1.8295	0.4931	0.6025
ENSG00000166532.16	RIMKLB	protein_coding	866	468	423	6.0288	1.6250	1.9856
ENSG00000166535.20	A2ML1	protein_coding	1	0	1	0.0084	0.0023	0.0028
ENSG00000166546.14	BEAN1	protein_coding	15	15	5	0.1216	0.0328	0.0401
ENSG00000166548.17	TK2	protein_coding	1208	806	726	6.9928	1.8848	2.3031
ENSG00000166557.14	TMED3	protein_coding	7439	3654	3786	22.9341	6.1817	7.5535
ENSG00000166558.11	SLC38A8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166562.9	SEC11C	protein_coding	2717	1407	1310	39.4878	10.6437	13.0055
ENSG00000166569.8	CPLX4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166573.6	GALR1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166575.17	TMEM135	protein_coding	2563	1277	1298	15.1935	4.0953	5.0041
ENSG00000166578.10	IQCD	protein_coding	21	13	10	0.5109	0.1377	0.1683
ENSG00000166579.16	NDEL1	protein_coding	1631	883	840	12.2693	3.3071	4.0409
ENSG00000166582.10	CENPV	protein_coding	249	167	169	5.2289	1.4094	1.7222
ENSG00000166589.13	CDH16	protein_coding	1173	568	606	19.5607	5.2725	6.4424
ENSG00000166592.12	RRAD	protein_coding	11129	5571	5560	416.0300	112.1381	137.0215
ENSG00000166595.12	CIAO2B	protein_coding	6496	3248	3252	366.7752	98.8618	120.7992
ENSG00000166596.15	CFAP52	protein_coding	7	5	3	0.1366	0.0368	0.0450
ENSG00000166598.15	HSP90B1	protein_coding	81361	48505	50060	1037.1474	279.5561	341.5895
ENSG00000166603.5	MC4R	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166619.15	BLCAP	protein_coding	2495	1229	1270	18.9763	5.1149	6.2499
ENSG00000166634.6	SERPINB12	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166664.14	CHRFAM7A	protein_coding	11	6	5	0.1631	0.0440	0.0537
ENSG00000166669.13	ATF7IP2	protein_coding	280	144	136	2.6221	0.7068	0.8636
ENSG00000166670.10	MMP10	protein_coding	102	55	47	3.4705	0.9355	1.1430
ENSG00000166676.17	TVP23A	protein_coding	35	418	384	0.3629	0.0978	0.1195
ENSG00000166681.14	BEX3	protein_coding	1994	1011	983	107.3199	28.9273	35.3463
ENSG00000166682.13	TMPRSS5	protein_coding	5	2	3	0.1123	0.0303	0.0370
ENSG00000166685.12	COG1	protein_coding	2402	2074	2060	27.0375	7.2878	8.9049
ENSG00000166689.16	PLEKHA7	protein_coding	182	81	105	0.9922	0.2674	0.3268
ENSG00000166693.7	OR5M13P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166704.11	ZNF606	protein_coding	420	238	217	3.2923	0.8874	1.0843
ENSG00000166707.12	ZCCHC18	protein_coding	11	1	10	0.1945	0.0524	0.0641
ENSG00000166710.21	B2M	protein_coding	161302	80918	80390	1769.7209	477.0163	582.8662
ENSG00000166716.10	ZNF592	protein_coding	2472	1228	1244	18.0644	4.8691	5.9496
ENSG00000166734.20	GOLM2	protein_coding	6674	4222	4179	56.2188	15.1534	18.5160
ENSG00000166736.11	HTR3A	protein_coding	112	63	49	2.4182	0.6518	0.7964
ENSG00000166741.8	NNMT	protein_coding	25325	12833	12492	583.8544	157.3740	192.2953
ENSG00000166743.9	ACSM1	protein_coding	13	5	8	0.2710	0.0730	0.0893
ENSG00000166747.13	AP1G1	protein_coding	7533	3827	3706	41.0606	11.0676	13.5235
ENSG00000166750.10	SLFN5	protein_coding	4295	2177	2119	24.0822	6.4912	7.9316
ENSG00000166762.19	CATSPER2	protein_coding	44	24	20	0.3254	0.0877	0.1072
ENSG00000166763.8	STRCP1	transcribed_unprocessed_pseudogene	29	17	13	0.3048	0.0821	0.1004
ENSG00000166770.11	ZNF667-AS1	lncRNA	78	59	51	0.3836	0.1034	0.1263
ENSG00000166780.11	BMERB1	protein_coding	192	187	169	3.2757	0.8829	1.0789
ENSG00000166783.22	MARF1	protein_coding	8181	4316	4192	44.8953	12.1012	14.7865
ENSG00000166787.3	SAA3P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000166788.10	SAAL1	protein_coding	1427	694	735	27.8555	7.5083	9.1744
ENSG00000166793.13	YPEL4	protein_coding	49	30	26	0.6575	0.1772	0.2166
ENSG00000166794.5	PPIB	protein_coding	7765	13616	14153	269.7218	72.7017	88.8342
ENSG00000166796.12	LDHC	protein_coding	6	5	1	0.1719	0.0463	0.0566
ENSG00000166797.11	CIAO2A	protein_coding	3742	1789	1953	99.0958	26.7106	32.6377
ENSG00000166800.10	LDHAL6A	protein_coding	9	6	4	0.2082	0.0561	0.0686
ENSG00000166801.16	FAM111A	protein_coding	1393	724	699	11.5455	3.1120	3.8026
ENSG00000166803.14	PCLAF	protein_coding	138	78	60	2.2474	0.6058	0.7402
ENSG00000166813.16	KIF7	protein_coding	44	42	35	0.4985	0.1344	0.1642
ENSG00000166816.15	LDHD	protein_coding	44	20	24	1.1121	0.2998	0.3663
ENSG00000166819.12	PLIN1	protein_coding	12	6	6	0.1892	0.0510	0.0623
ENSG00000166821.9	PEX11A	protein_coding	320	165	158	6.0397	1.6280	1.9892
ENSG00000166822.13	TMEM170A	protein_coding	2168	1125	1043	23.2867	6.2768	7.6696
ENSG00000166823.5	MESP1	protein_coding	83	46	37	2.0969	0.5652	0.6906
ENSG00000166825.15	ANPEP	protein_coding	1115	534	581	13.2247	3.5646	4.3556
ENSG00000166828.3	SCNN1G	protein_coding	74	45	34	1.2738	0.3433	0.4195
ENSG00000166831.9	RBPMS2	protein_coding	25	12	13	0.7111	0.1917	0.2342
ENSG00000166833.22	NAV2	protein_coding	2215	1375	1316	8.7364	2.3548	2.8774
ENSG00000166839.17	ANKDD1A	protein_coding	46	35	29	0.5470	0.1474	0.1802
ENSG00000166840.13	GLYATL1	protein_coding	617	309	308	6.7881	1.8297	2.2357
ENSG00000166845.15	C18orf54	protein_coding	746	393	358	7.2304	1.9489	2.3814
ENSG00000166847.10	DCTN5	protein_coding	7118	3529	3589	33.5889	9.0537	11.0627
ENSG00000166848.7	TERF2IP	protein_coding	3707	1996	2116	50.1723	13.5236	16.5245
ENSG00000166851.15	PLK1	protein_coding	1022	631	696	12.8500	3.4636	4.2322
ENSG00000166855.9	CLPX	protein_coding	1321	686	635	14.4774	3.9023	4.7682
ENSG00000166856.3	GPR182	protein_coding	1	1	0	0.0175	0.0047	0.0058
ENSG00000166860.3	ZBTB39	protein_coding	394	205	190	3.7621	1.0140	1.2391
ENSG00000166862.7	CACNG2	protein_coding	1	1	0	0.0092	0.0025	0.0030
ENSG00000166863.13	TAC3	protein_coding	2	1	1	0.0762	0.0205	0.0251
ENSG00000166866.13	MYO1A	protein_coding	325	161	164	4.3710	1.1782	1.4396
ENSG00000166869.3	CHP2	protein_coding	17	12	8	0.5173	0.1394	0.1704
ENSG00000166881.10	NEMP1	protein_coding	3224	1581	1643	33.6744	9.0767	11.0908
ENSG00000166884.2	OR4D6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166886.13	NAB2	protein_coding	1169	599	633	24.4544	6.5915	8.0542
ENSG00000166887.16	VPS39	protein_coding	4944	2488	2456	35.4578	9.5574	11.6782
ENSG00000166888.12	STAT6	protein_coding	7155	3673	3722	58.6767	15.8159	19.3255
ENSG00000166889.14	PATL1	protein_coding	5394	2883	2904	74.4700	20.0729	24.5271
ENSG00000166896.9	ATP23	protein_coding	442	230	213	7.9511	2.1432	2.6187
ENSG00000166897.16	ELFN2	protein_coding	28	10	19	0.1906	0.0514	0.0628
ENSG00000166900.17	STX3	protein_coding	3935	1925	2010	32.2260	8.6863	10.6138
ENSG00000166902.5	MRPL16	protein_coding	1319	665	654	36.3450	9.7966	11.9704
ENSG00000166908.18	PIP4K2C	protein_coding	3348	1696	1653	60.7383	16.3716	20.0045
ENSG00000166912.17	MTMR10	protein_coding	1893	1359	1410	12.8191	3.4553	4.2220
ENSG00000166913.13	YWHAB	protein_coding	20277	10127	10156	153.4800	41.3695	50.5494
ENSG00000166917.11	MIR202HG	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000166920.13	C15orf48	protein_coding	365	320	387	16.1218	4.3455	5.3098
ENSG00000166922.8	SCG5	protein_coding	461	250	211	12.5640	3.3865	4.1380
ENSG00000166923.12	GREM1	protein_coding	890	436	471	3.6029	0.9712	1.1866
ENSG00000166924.9	NYAP1	protein_coding	3	1	3	0.0500	0.0135	0.0165
ENSG00000166925.9	TSC22D4	protein_coding	3049	1590	1461	49.7494	13.4096	16.3852
ENSG00000166926.8	MS4A6E	protein_coding	1	4	3	0.0566	0.0153	0.0186
ENSG00000166927.13	MS4A7	protein_coding	1737	893	844	23.9260	6.4491	7.8801
ENSG00000166928.11	MS4A14	protein_coding	35	15	21	0.5229	0.1409	0.1722
ENSG00000166930.7	MS4A5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166938.13	DIS3L	protein_coding	2497	1268	1382	27.4915	7.4102	9.0545
ENSG00000166946.14	CCNDBP1	protein_coding	3073	1591	1486	27.6359	7.4491	9.1020
ENSG00000166947.15	EPB42	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166948.10	TGM6	protein_coding	1	0	1	0.0260	0.0070	0.0086
ENSG00000166949.16	SMAD3	protein_coding	9061	4574	4491	58.1238	15.6669	19.1434
ENSG00000166959.8	MS4A8	protein_coding	37	23	14	0.8623	0.2324	0.2840
ENSG00000166960.16	CCDC178	protein_coding	6	4	2	0.0802	0.0216	0.0264
ENSG00000166961.15	MS4A15	protein_coding	12	7	5	0.3147	0.0848	0.1037
ENSG00000166963.13	MAP1A	protein_coding	1140	565	576	6.4088	1.7275	2.1108
ENSG00000166965.12	RCCD1	protein_coding	523	273	276	6.2993	1.6979	2.0747
ENSG00000166971.17	AKTIP	protein_coding	1956	1593	1641	22.5342	6.0740	7.4218
ENSG00000166974.13	MAPRE2	protein_coding	15723	7819	7904	153.3592	41.3369	50.5096
ENSG00000166979.13	EVA1C	protein_coding	110	56	54	1.5124	0.4077	0.4981
ENSG00000166984.12	TCP10L2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000166986.15	MARS1	protein_coding	5116	3627	3602	43.5671	11.7432	14.3490
ENSG00000166987.15	MBD6	protein_coding	1790	1152	1156	19.2473	5.1880	6.3392
ENSG00000166997.8	CNPY4	protein_coding	224	135	153	5.4697	1.4743	1.8015
ENSG00000167004.13	PDIA3	protein_coding	38741	21151	21609	549.3072	148.0620	180.9170
ENSG00000167005.14	NUDT21	protein_coding	15847	7917	7932	159.9382	43.1103	52.6764
ENSG00000167011.9	NAT16	protein_coding	68	31	38	1.0476	0.2824	0.3450
ENSG00000167014.11	TERB2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167034.10	NKX3-1	protein_coding	163	85	78	2.9760	0.8022	0.9802
ENSG00000167037.19	SGSM1	protein_coding	65	32	33	0.4520	0.1218	0.1489
ENSG00000167046.4	AL357033.1	lncRNA	66	27	39	2.0435	0.5508	0.6730
ENSG00000167065.14	DUSP18	protein_coding	364	332	369	4.8988	1.3205	1.6135
ENSG00000167074.15	TEF	protein_coding	755	338	417	9.6100	2.5903	3.1651
ENSG00000167077.13	MEI1	protein_coding	165	84	81	1.4031	0.3782	0.4621
ENSG00000167080.9	B4GALNT2	protein_coding	1	0	1	0.0067	0.0018	0.0022
ENSG00000167081.18	PBX3	protein_coding	1980	960	1021	24.1643	6.5133	7.9586
ENSG00000167083.7	GNGT2	protein_coding	85	56	56	3.0120	0.8119	0.9920
ENSG00000167085.13	PHB	protein_coding	6009	5435	5492	70.3374	18.9590	23.1660
ENSG00000167088.11	SNRPD1	protein_coding	2372	1211	1161	29.1984	7.8702	9.6166
ENSG00000167094.16	TTC16	protein_coding	3	13	8	0.0283	0.0076	0.0093
ENSG00000167098.12	SUN5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167100.15	SAMD14	protein_coding	117	424	491	0.9600	0.2588	0.3162
ENSG00000167103.12	PIP5KL1	protein_coding	27	9	18	0.4857	0.1309	0.1600
ENSG00000167104.11	BPIFB6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167105.8	TMEM92	protein_coding	1615	824	793	31.5666	8.5086	10.3966
ENSG00000167106.12	FAM102A	protein_coding	2451	1237	1300	22.3172	6.0154	7.3503
ENSG00000167107.13	ACSF2	protein_coding	333	158	180	3.4380	0.9267	1.1323
ENSG00000167110.18	GOLGA2	protein_coding	3368	1616	1752	28.9574	7.8053	9.5373
ENSG00000167112.10	TRUB2	protein_coding	1220	793	784	12.5199	3.3747	4.1235
ENSG00000167113.11	COQ4	protein_coding	947	484	464	11.7930	3.1787	3.8841
ENSG00000167114.13	SLC27A4	protein_coding	713	356	357	13.2154	3.5621	4.3526
ENSG00000167117.10	ANKRD40CL	protein_coding	6	4	2	0.0980	0.0264	0.0323
ENSG00000167118.11	URM1	protein_coding	2061	997	1064	28.2394	7.6117	9.3008
ENSG00000167123.19	CERCAM	protein_coding	5770	2874	2896	56.9947	15.3625	18.7715
ENSG00000167130.18	DOLPP1	protein_coding	263	130	133	7.0332	1.8958	2.3164
ENSG00000167131.17	CCDC103	protein_coding	1	189	155	0.0154	0.0041	0.0051
ENSG00000167136.7	ENDOG	protein_coding	92	278	257	4.8089	1.2962	1.5838
ENSG00000167139.9	TBC1D21	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167157.11	PRRX2	protein_coding	44	25	19	2.0179	0.5439	0.6646
ENSG00000167165.19	UGT1A6	protein_coding	4419	4865	5030	51.2945	13.8261	16.8941
ENSG00000167173.19	C15orf39	protein_coding	1448	783	800	14.9237	4.0226	4.9152
ENSG00000167178.16	ISLR2	protein_coding	73	30	45	0.7472	0.2014	0.2461
ENSG00000167182.15	SP2	protein_coding	1179	612	567	19.3746	5.2223	6.3811
ENSG00000167183.3	PRR15L	protein_coding	8	3	5	0.3142	0.0847	0.1035
ENSG00000167186.11	COQ7	protein_coding	1968	995	1041	28.6927	7.7339	9.4501
ENSG00000167191.12	GPRC5B	protein_coding	1643	1153	1227	14.7780	3.9833	4.8672
ENSG00000167193.8	CRK	protein_coding	3636	1808	1828	53.5464	14.4331	17.6358
ENSG00000167194.7	C16orf92	protein_coding	0	3	0	0.0000	0.0000	0.0000
ENSG00000167195.7	GOLGA6C	protein_coding	1	1	0	0.0287	0.0077	0.0095
ENSG00000167196.14	FBXO22	protein_coding	1703	872	848	8.6222	2.3241	2.8398
ENSG00000167202.11	TBC1D2B	protein_coding	2645	1387	1405	16.2144	4.3705	5.3403
ENSG00000167207.14	NOD2	protein_coding	746	439	479	6.4961	1.7510	2.1395
ENSG00000167208.15	SNX20	protein_coding	355	190	193	3.6950	0.9960	1.2170
ENSG00000167210.17	LOXHD1	protein_coding	5	2	3	0.0325	0.0088	0.0107
ENSG00000167216.17	KATNAL2	protein_coding	100	59	57	1.2513	0.3373	0.4121
ENSG00000167220.12	HDHD2	protein_coding	16	195	183	0.2047	0.0552	0.0674
ENSG00000167232.14	ZNF91	protein_coding	988	525	473	5.7364	1.5462	1.8893
ENSG00000167244.21	IGF2	protein_coding	239	127	113	2.2854	0.6160	0.7527
ENSG00000167257.11	RNF214	protein_coding	1289	877	913	17.5053	4.7184	5.7655
ENSG00000167258.15	CDK12	protein_coding	7247	3639	3608	35.5632	9.5858	11.7129
ENSG00000167261.14	DPEP2	protein_coding	98	58	63	1.6767	0.4520	0.5522
ENSG00000167264.18	DUS2	protein_coding	300	166	158	4.3006	1.1592	1.4164
ENSG00000167272.11	POP5	protein_coding	348	158	191	9.5671	2.5787	3.1510
ENSG00000167280.17	ENGASE	protein_coding	746	373	373	7.1005	1.9139	2.3386
ENSG00000167281.19	RBFOX3	protein_coding	3	1	2	0.0182	0.0049	0.0060
ENSG00000167283.8	ATP5MG	protein_coding	1662	850	813	33.9951	9.1632	11.1965
ENSG00000167286.10	CD3D	protein_coding	301	162	139	23.4261	6.3143	7.7155
ENSG00000167291.16	TBC1D16	protein_coding	4387	2283	2249	22.6755	6.1120	7.4683
ENSG00000167302.11	TEPSIN	protein_coding	99	184	180	1.2442	0.3354	0.4098
ENSG00000167306.20	MYO5B	protein_coding	3000	1593	1656	16.9930	4.5804	5.5967
ENSG00000167311.14	ART5	protein_coding	63	29	34	2.5187	0.6789	0.8296
ENSG00000167315.18	ACAA2	protein_coding	2737	1392	1345	33.2943	8.9742	10.9656
ENSG00000167323.11	STIM1	protein_coding	6174	3092	3095	51.8247	13.9690	17.0687
ENSG00000167325.15	RRM1	protein_coding	7378	4106	4022	104.3158	28.1176	34.3569
ENSG00000167332.9	OR51E2	protein_coding	22	10	12	0.4529	0.1221	0.1492
ENSG00000167333.13	TRIM68	protein_coding	1655	863	792	23.2841	6.2761	7.6687
ENSG00000167346.7	MMP26	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167355.8	OR51B5	protein_coding	47	26	21	0.7094	0.1912	0.2337
ENSG00000167359.8	OR51I1	protein_coding	2	1	1	0.1267	0.0341	0.0417
ENSG00000167360.6	OR51Q1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167363.14	FN3K	protein_coding	1989	1013	976	31.0729	8.3755	10.2340
ENSG00000167371.21	PRRT2	protein_coding	102	60	52	1.6257	0.4382	0.5354
ENSG00000167377.18	ZNF23	protein_coding	32	11	21	0.2629	0.0709	0.0866
ENSG00000167378.8	IRGQ	protein_coding	580	299	282	3.5173	0.9481	1.1585
ENSG00000167380.16	ZNF226	protein_coding	589	301	288	5.0926	1.3727	1.6773
ENSG00000167384.10	ZNF180	protein_coding	217	125	92	2.7153	0.7319	0.8943
ENSG00000167390.8	POM121L3P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000167393.18	PPP2R3B	protein_coding	648	355	295	4.2877	1.1557	1.4122
ENSG00000167393.18_PAR_Y	PPP2R3B	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000167394.13	ZNF668	protein_coding	242	285	318	3.7571	1.0127	1.2374
ENSG00000167395.10	ZNF646	protein_coding	3003	1591	1554	20.8139	5.6102	6.8551
ENSG00000167397.15	VKORC1	protein_coding	1999	999	1010	54.6297	14.7251	17.9925
ENSG00000167414.4	GNG8	protein_coding	4	2	2	1.1083	0.2987	0.3650
ENSG00000167419.11	LPO	protein_coding	17	31	50	0.1582	0.0426	0.0521
ENSG00000167434.10	CA4	protein_coding	7	2	5	0.1733	0.0467	0.0571
ENSG00000167447.12	SMG8	protein_coding	1378	666	712	21.9809	5.9248	7.2395
ENSG00000167459.17	LINC00905	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000167460.17	TPM4	protein_coding	28651	15197	15424	138.5653	37.3493	45.6371
ENSG00000167461.12	RAB8A	protein_coding	1079	2080	2023	13.0962	3.5300	4.3133
ENSG00000167468.18	GPX4	protein_coding	17692	8944	8749	524.4455	141.3608	172.7287
ENSG00000167470.12	MIDN	protein_coding	3945	1995	1950	52.5614	14.1676	17.3114
ENSG00000167476.10	JSRP1	protein_coding	23	3392	3617	0.7059	0.1903	0.2325
