id	filename	md5	size	state
fa927427-fa20-44d0-b574-81d99277be8a	eb13f276-cfa2-4129-8a8f-ea9d2eb40e8b.rna_seq.augmented_star_gene_counts.tsv	4b887ddcbf1f1b7ebaea2c9108030621	4246155	released
03c6d5d2-1a33-4ae7-9421-f43b14fc97bd	d03c971c-8baa-46bc-8b0a-1ff8b29a8f75.rna_seq.augmented_star_gene_counts.tsv	b4650e5ee653c4684eeda5df7baf4335	4245706	released
4bc67f13-2c7c-4be8-8bfe-1c2fffecf694	4b62c9b2-a3f4-4db4-8a79-434a1e28ed20.rna_seq.augmented_star_gene_counts.tsv	83144a61a306d89555effc85c8f5fd9f	4239039	released
396123b0-8914-42db-a9f3-4fdf987c5faf	ee899e2d-7689-4327-9886-a73160ffc702.rna_seq.augmented_star_gene_counts.tsv	dc2bb9cdca6bae0163a035e0f536e504	4249184	released
578db3bb-5ca7-413d-a38b-79876d4b98ac	dbc81626-bcbc-4e80-9bfe-818ee7bb1ac3.rna_seq.augmented_star_gene_counts.tsv	31f0074fcf7f00c3f221952a77605cea	4239612	released
6b95e135-1a51-4d0c-bd2c-ab55273a3eb7	7a6b27cb-f41f-4d57-9116-179c76283d6f.rna_seq.augmented_star_gene_counts.tsv	1cf9c4531fad35e5feaf60c462122a87	4260534	released
00174492-1adc-4310-8147-a622befbb466	84e40c7e-2f60-4461-b14c-0859697295a4.rna_seq.augmented_star_gene_counts.tsv	b79fada02ab04f7e0aa77bd3b2629a86	4254675	released
d9979174-ee0c-42bb-b928-a4f642845db7	fa6338f3-d9e1-463c-8d80-85d2e6e347d9.rna_seq.augmented_star_gene_counts.tsv	f341e707bc5fe96b2ab9a404ebf1d4fb	4231463	released
8398a735-962c-4b4c-87b6-cf1e0a07ce91	72cb55a7-9cf6-439f-8ac8-a36ca59858ea.rna_seq.augmented_star_gene_counts.tsv	856c6072ebcfa50fbff50fc2e974a896	4248827	released
c1873d0a-2c67-44c7-97ba-9a10cd7ed962	e9d3cb06-8a78-4e3e-8582-234f5bb23f6c.rna_seq.augmented_star_gene_counts.tsv	5f72fa7a8818ccad1e9a61d6c6356ede	4238000	released
e8a098f6-ed3e-46a8-ae16-2f130a5fb715	e153d3a3-b0d6-4658-bb1b-33cd3315d7a8.rna_seq.augmented_star_gene_counts.tsv	64eae6e988107bff5b885c44a786d3df	4241418	released
c0dc2255-258a-463b-bd10-f6ee1771860d	001cd1f1-f1d1-45c5-bf3d-62f4a40ab1f8.rna_seq.augmented_star_gene_counts.tsv	ff2265cd01dc1c187c3dd75da46b23ca	4251812	released
b65b4ebc-e8b9-4926-8761-56b99fbd9e9a	19f6bda2-39bb-4733-8efc-a4626afb6bd1.rna_seq.augmented_star_gene_counts.tsv	80e4eba0693baeaac637a9f001fc03cc	4237600	released
dab754d3-54c4-4941-879a-dc107def74d8	abd77d33-2cca-43e3-91dc-60eafa9c099f.rna_seq.augmented_star_gene_counts.tsv	55b236a26e2d74bc7eeba48a077e116b	4250253	released
f98a1953-c008-4ab9-a17e-be80b5fd43fe	e3b90eb7-f2a5-4b9e-a15e-ccfd7e6431d2.rna_seq.augmented_star_gene_counts.tsv	f580f682e438f63b0dbe3694e5879c55	4250752	released
fa994287-faa4-483c-8225-1d45a1d0d522	c89d9767-de8e-4953-9963-36f1a4d5e8bf.rna_seq.augmented_star_gene_counts.tsv	96570a964d653c70fff859cbd455816e	4247264	released
fb47d9fc-c3a4-4f1c-b707-4996b5520351	a0736a41-933d-45aa-b22c-c5be570da757.rna_seq.augmented_star_gene_counts.tsv	6b7d63a4f9746e214d67d8a905c53856	4224592	released
